smiles,Active/Inactive
COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,0.0
O=C(O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1,0.0
COc1cc(C(=O)OC[C@@]2(O)CO[C@@H](O[C@H]3[C@H](Oc4ccc(C(=O)O)cc4OC)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H]2O)ccc1O,0.0
Cc1ccncc1NC(=O)[C@@H](C)OC(F)F,0.0
CC1(O)CCC2C(C3C1CCC3(C)O)C2(C)C,0.0
Cc1ccc(-c2nn(C(C)(C)CNC(=O)c3ccncc3)c3ncnc(N)c23)cc1,0.0
COC(=O)c1cc(OC)cc(OC)c1C(=O)c1c(OC)cc2c(c1O)C1CCC(O)C(C)(O2)O1,0.0
CC(C)(C)c1ccc(N(C(=O)c2nc3ncc(CCO)cn3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,0.0
CCC(=O)N[S+](=O)([O-])c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.0
Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,0.0
Cc1ccncc1NC(=O)C(C)c1cccc(Cl)c1,0.0
COc1ccc(C2(CNC(=O)[C@](C)(Cc3c[nH]c4ccccc34)NC(=O)Nc3ccc([N+](=O)[O-])cc3)CCCCC2)nc1,0.0
S=C([S-])OC1CC2CC1C1CCCC21,0.0
N#Cc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,1.0
CC1=C(C)C(=O)OC(C(C)C2C(O)CC3C4C5OC5C5(O)CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC32C)C1,0.0
COC(=O)c1cc(O)c(O)c(O)c1,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C4CCCN4)cc3F)nc12,0.0
C=CC(=O)NC1CCCN(c2cnn(C)c2)C1,0.0
CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,1.0
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(C(=O)O)C5CC[C@]43C)[C@@H]2C1,0.0
C=CC(C)(C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.0
Cc1ncc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1NC(=S)C2,0.0
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,1.0
C[C@H]1CC(=O)Nc2cccc(-c3cnn(C(C)(C)C)c3)c2N1,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.0
CC(C)(C)c1ccc(N(C(=O)c2ccon2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,1.0
NCCOCCOCCNC(=O)Cc1ccc(Nc2nc(NCc3ccc(F)cc3)nc(NCC3CCCCC3)n2)cc1,0.0
CC1=C[C@H](O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@]1(O)CO,0.0
C=CCNC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C/C=C(\C)C(=O)NC(=CC1=O)C2=O,0.0
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,0.0
CN(CCO)S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,1.0
C=C1/C(=C/C=C2\CCCC3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/C=C/C(O)(CC)CC)C[C@@H](O)C[C@@H]1O,0.0
Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,0.0
NCc1c[nH]c(=S)n1C1CCc2c(F)cc(F)cc2C1,0.0
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,1.0
Cc1cccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)c1,0.0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],0.0
c1coc(CNc2ncnc3nc[nH]c23)c1,0.0
CC(C)(C)c1ccc(N(C(=O)c2ncc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,1.0
NC(=O)c1cnc(N[C@@H]2CCCC[C@H]2N)nc1Nc1cccc(-n2nccn2)c1,0.0
O=C(CCl)Nc1cc2c(cc1Cl)OCCCO2,0.0
CC(C)Oc1ccc(C(=O)NC(CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc(C(C)O)c4n3)cc2)cc1Cl,0.0
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)N[S+](=O)([O-])C1CC1,0.0
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0.0
CC(/C=C/C1(O)C(C)CC(O)CC1(C)C)OC1OC(CO)C(O)C(O)C1O,0.0
C=CC(=O)N1CCN(C(=O)Nc2ccc(C)c(Cl)c2)CC1,0.0
COCC(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,0.0
O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1,0.0
CCNC(=O)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,0.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1.Cl,0.0
CC(N)Cc1c[nH]c2ccccc12,0.0
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],0.0
C=CC(=O)Nc1ccccc1[N+](=O)[O-],0.0
CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,0.0
COc1c(-c2ccc3cc(N[S+](C)(=O)[O-])ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0.0
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC#CBr,0.0
CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,0.0
CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,1.0
CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.0
Cc1ccc(NC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)c(Br)c1,0.0
NS(=O)(=O)c1ccc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1,1.0
Cn1cnc(-c2nccc3c(O)nc(OCCCC(F)(F)F)nc23)c1,0.0
CC(=O)OCC1=C[C@H](O)[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,0.0
Cc1ccccc1N1C(=O)c2cc([S+]([O-])ON)c(Cl)cc2NC1C,0.0
CC(=O)O[C@H]1C[C@@H](C)O[C@H]2O[C@@H]3CC4CC[C@@H]5C(CC[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]56O)[C@@]4(C=O)C[C@H]3O[C@@]12O,0.0
CC(=O)c1sc(NC(=O)CCl)nc1C,0.0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0.0
Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc([S+](C)(=O)[O-])cc1,0.0
CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,1.0
CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,0.0
CN1CCN(Cc2ccc(Nc3ncc(Cl)/c(=N\c4ccccc4[S+](=O)([O-])N(C)C)[nH]3)cc2)CC1,0.0
C=CC(=O)N1CCCC2(CCS(=O)(=O)C2)C1,0.0
CC(C)Cn1cc(NC(=O)NCCC2=CCCCC2)c2ccccc2c1=O,0.0
C=C1CCC2C(C)(C)CC(O)CC2(C)C1CCC(C)CCOC(=O)CCC(=O)O,1.0
O=C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1,1.0
COc1cc(/C=C/c2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,0.0
CC(C)(C)c1ccc(N(C(=O)c2cnco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,1.0
O=C(c1ccc(F)cc1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,0.0
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@]21C=C([C@H](C)OC(=O)/C=C/c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)C(=O)O1,0.0
N#CCNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,1.0
C/C(=C\CO[C@@H]1O[C@H](CO[C@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O,0.0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@H](C5=CC(=O)OC5O)C[C@H]5O[C@]543)[C@]21C,0.0
O=C(CCl)N1CC=C(c2c[nH]c3ccccc23)CC1,0.0
CCS(=O)(=O)c1cc(Cl)cc(CNS(=O)(=O)c2cccs2)c1,0.0
O=C(Nn1nnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2=O)cc1,0.0
C=CC(C)(O)CC/C=C(/C)C(=O)OC1C(OC2OCC(OC3OC(CO)C(O)C(O)C3O)C(OC3OCC(O)C(OC4OC(C)C(O)C(O)C4O)C3O)C2O)COC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)CC3O)C1O,0.0
Cc1noc(NC(=O)CCl)n1,0.0
CS(=O)(=O)O.N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,0.0
Nc1nc(NC[C@H]2CC[C@H](CN[S+](=O)([O-])c3cccc4ccccc34)CC2)nc2ccccc12,0.0
CN1[C@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,0.0
C[C@@]12CC3([S+](=O)([O-])O)OC(O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CCCCC2)C(=O)N[C@@H](CC2CCNC2=O)C(=O)C(=O)NC2CC2)c1=O,1.0
CC(C)C(NC(=O)c1ccc2ccccc2n1)C(=O)NC(CC(=O)O)C(=O)COc1c(F)cccc1F,0.0
CCOc1ncc([S+](=O)([O-])N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1,0.0
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0
O=C(Cn1cc(Cl)c(=O)[nH]c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,1.0
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,0.0
O=S(=O)([O-])CCCS(=O)(=O)[O-],0.0
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncn[nH]2)c1,0.0
CN1C(=O)c2ccccc2NC(=O)[C@]12O[C@@H]2c1cccc(O)c1,0.0
Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0.0
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0.0
C[C@H](NC(c1cccc(C[PH](=O)O)c1)[C@H](C)O)c1ccc(Cl)c(Cl)c1,0.0
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)CNC1,1.0
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCNC(=N)N,0.0
C/C1=C\CC(C)(C)/C=C/C/C(C(=O)O)=C/CC1,0.0
c1ccc(-c2cc(Sc3nnc(-c4cccs4)o3)n3ncnc3n2)cc1,1.0
O=C(CCl)NC(=O)CN1CCCC1=O,0.0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@H](CC(=O)NCCCCNC(=O)COc1cccc3c1C(=O)N([C@H]1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,0.0
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,0.0
CC1(C)CCC(C)(C)c2cc3c(cc21)Sc1ccccc1N=C3c1ccc(C(=O)O)cc1,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,0.0
COCc1c(Cl)ccc2c1CC[C@H]2c1ncc[nH]1,0.0
CNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,0.0
NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,0.0
O=C(CCl)N1CCC(c2nc3ccccc3o2)CC1,0.0
CN1C(=O)CCc2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21,0.0
OC1COC(OCC2OC(OCCc3ccccc3)C(O)C(O)C2O)C(O)C1O,0.0
O=C(CC1CCCCC1)Nc1cccnc1,0.0
CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1[C@H](OC3=O)C2=O,0.0
C=C1CC2C3(C)C(OC(C)=O)CC(=O)OC(C)(C)C3C(O)C(OC(C)=O)C2(C)C2C(=O)OC(C)C(=O)C12C,0.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCN(Cc3ccon3)CC2)n1,0.0
O=C(COc1cccc(Cl)c1)Nc1cncc2ccccc12,0.0
O=C(CCl)NC(=O)Nc1ccc2c(c1)OCCCO2,0.0
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,0.0
COc1ccc([C@@H](O)[C@@H](C)Oc2ccc([C@H]3O[C@H](c4ccc(O[C@H](C)[C@H](O)c5ccc(OC)c(OC)c5)c(OC)c4)[C@H](C)[C@H]3C)cc2OC)cc1OC,0.0
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,0.0
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,1.0
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.0
CNCC1CCCN(C(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)C1,0.0
CC(=O)N(O)CCCCCN1C(=O)CCC1=O,0.0
CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O,0.0
N=C(N)SCCN,0.0
COc1ccc(C2OCC3C(c4cc(OC)c5c(c4)OCO5)OCC23)cc1OC,0.0
O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12,0.0
C=CC(=O)N1CCN(c2nc3ccccc3o2)C(C)C1,0.0
CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,1.0
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,0.0
O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)s2)c1CN[S+](=O)([O-])N1CCCC1,0.0
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl,0.0
COC(=O)/C=C/C(=O)N(O)CCCCNCc1ccc(COC(=O)Nc2cccc3ccccc23)cc1,0.0
COc1ccc(C(=O)CC(=O)O)c2c1C=CC(C)(C)O2,0.0
O=C(CCl)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,0.0
Cc1nc2sccn2c1CN(C)C(=O)c1cn2ccccc2n1,0.0
O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,0.0
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,0.0
C=C(C(=O)O)[C@H]1C[C@]2(C)[C@@H](O)CC[C@]23O[C@H]1C[C@@H]3C,0.0
O.O=P1(N(CCCl)CCCl)NCCCO1,0.0
C=CC(=O)NC1CC(C)(C)OC1(C)C,0.0
Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,0.0
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,0.0
C=CC(=O)NC1CCCn2nc(C)nc21,0.0
CN1CCN(CCCNc2ncc(Cl)c(-c3cc4c(C(=O)NC5CC5)cccc4s3)n2)CC1,0.0
NC(=O)C1CCCN(C(=O)CCl)C1,0.0
N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCc4cccc(F)c4)n3)c(Cl)cn2)CC1,0.0
OC[C@H]1O[C@@H](Oc2cc(O)cc(-c3cc4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4o3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.0
CN(C(=O)CCl)c1ccc([N+](=O)[O-])cc1,0.0
CC1(C)S[C@@H]2[C@@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-],0.0
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,1.0
C=C1CCC2C(C)(C(=O)O)CCCC2(C)C1CC/C(C)=C\CO,0.0
Cc1ccc(N[S+](=O)([O-])c2ccc3c(c2)C2C=CCC2C(c2ccc(C(=O)O)cc2)N3)cc1C,1.0
CC(=O)N1CCN(Cc2ccc([C@H](C)Nc3nccc(N4C(=O)OC[C@@H]4C(C)C)n3)cc2)CC1,0.0
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C(=O)O)CC[C@H]12,0.0
Fc1cc(I)ccc1Nc1c(-c2nnc(NCCN3CCOCC3)o2)ccc(F)c1F,0.0
C/C(=C\CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1)CC/C=C(\C)C(=O)O,0.0
O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],0.0
O=[N+]([O-])c1cc(Cl)ccc1[S+](=O)([O-])N1CCN(Cc2ccccc2)CC1,0.0
CC(=O)/C=C/C1(O)C(C)CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)C,0.0
C=CC(=O)Nc1cc(N)ccc1F,0.0
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,1.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2,0.0
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,0.0
Cc1ccccc1NC(=O)CC1SC(=O)N(c2ccccc2)C1=O,1.0
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5C6C[C@@H]7OC8(CC[C@@](C)(CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)O8)[C@@H](C)[C@@H]7[C@@]6(C)CCC54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,0.0
N[S+](=O)([O-])c1cccc2c1c([N+](=O)[O-])cc1nc([O-])c([O-])nc12,0.0
Cc1c(Cl)c(OCC(=O)N2CCN(C)CC2)nc2sc(C(=O)NC3CC3)c(N)c12,0.0
O=C1NC2(COc3ccc(Cl)cc32)C(=O)N1c1cncc2ccc(F)cc12,1.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,0.0
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0.0
C=CC(=O)NC1CCC(c2nc(C)no2)CC1,0.0
COc1cc(/C=C(\C#N)C(=O)Nc2nnc(C(F)(F)F)s2)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F,0.0
CC(=O)NC1CC(=O)C23C(=O)NC(Cc4c[nH]c5ccccc45)C2C(C)=C(C)C(O)C3/C=C/CC(C)/C=C(/C)C(O)C1O,0.0
N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,1.0
COc1ncncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1,1.0
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CO[C@@H](O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5CC[C@]57OC[C@@]8(CC[C@](C)(CO)CC85)[C@H](O)C[C@]76C)C4(C)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0
COc1cc(/C=C/C(=O)OC(C)(C)C(OC2OC(CO)C(O)C(O)C2O)C(=O)OCc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)ccc1O,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3cscn3)cc2)CC1,0.0
NCCS[As](SCCN)c1ccc(Nc2nc(N)nc(N)n2)cc1,0.0
COc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,0.0
O=C(c1ccc2c(c1)OCO2)N1CCCCCC1,0.0
CN[C@H](C)[C@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0.0
C/C1=C\[C@@H](C)C[C@@H](C)[C@@H](Cc2cnco2)OC(=O)/C(C)=C/[C@@H](C)C[C@@H](C)[C@@H](Cc2cnco2)OC1=O,0.0
O=C(Cn1cn[nH]c1=O)NC1CCCCCC1c1ccccc1C(F)(F)F,0.0
C[S+](=O)([O-])N(CC(=O)NCC1CC1)c1cc(C(F)(F)F)ccc1Cl,0.0
C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,0.0
CCN[C@H]1CN(CCCOC)[S+](=O)([O-])c2sc([S+](N)(=O)[O-])cc21,0.0
COc1ccc([S+](=O)([O-])N2CCc3cccc(-c4ccncc4)c32)cc1,0.0
O=C(CCl)Nc1ccc(F)cc1Cl,0.0
C=CC(=O)N1Cc2ccccc2CC1c1nnc(CC)o1,0.0
CCN(C(=O)CCl)C1CC1,0.0
O=C(O)c1ccncc1Nc1nn(CCN2CCC(F)(F)CC2)c2ccc(F)cc12,0.0
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,1.0
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CC[C@@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,1.0
C=CC(=O)NNC(=O)c1ccccc1,0.0
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)C(CC[C@@H]4C3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.0
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O)C3,0.0
N#Cc1cc([N+](=O)[O-])c2sc(C(N)=O)[n+]([O-])c2c1,0.0
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.0
O=C1CC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CN1,1.0
COc1cc(N2CCC(O)CC2)ccc1Nc1nc(Nc2ccccc2[S+](=O)([O-])C(C)C)c2nc[nH]c2n1,0.0
O=C1N(c2cncc3ccccc23)CC[C@@]1(O)c1cccc(Cl)c1,0.0
Nc1cccc([S+](=O)([O-])N2CCCN([S+](=O)([O-])c3ccc4c(c3)OCCO4)CC2)c1,0.0
